filename,call_id,call_type,date,time,duration_seconds,agent_name,sentiment,issue_resolved,issue_category,sale_completed,product_category,customer_id,agent_id,language,call_quality,handle_time_efficient,follow_up_required
call_001093.json,1093,general,2025-09-16,12:41:11,38.0,Sarah,positive,True,retention,N/A,N/A,CUST41830,AGENT9725,English,poor,no,no
call_001094.json,1094,billing,2025-10-18,08:35:11,47.1,Mike,positive,True,account,N/A,N/A,CUST66658,AGENT7313,English,excellent,no,yes
call_001095.json,1095,support,2025-10-14,11:52:37,42.8,Mike,neutral,False,inquiry,N/A,N/A,CUST94957,AGENT6676,English,excellent,no,no
call_001096.json,1096,retention,2025-11-03,13:00:44,43.4,Emily,negative,True,device,N/A,N/A,CUST88148,AGENT1693,English,poor,no,yes
call_001097.json,1097,account,2025-09-13,13:41:42,42.3,Mike,negative,True,device,N/A,N/A,CUST33247,AGENT6279,English,excellent,yes,no
call_001098.json,1098,support,2025-10-09,10:51:55,45.6,David,negative,False,connectivity,N/A,N/A,CUST75900,AGENT3494,English,good,no,yes
call_001099.json,1099,general,2025-10-27,08:21:17,43.0,Emily,positive,True,connectivity,N/A,N/A,CUST32200,AGENT7251,English,excellent,yes,no
call_001100.json,1100,general,2025-09-14,11:24:49,44.9,Emily,neutral,False,connectivity,N/A,N/A,CUST91327,AGENT2014,English,fair,no,no
call_001101.json,1101,sales,2025-10-29,08:24:57,46.4,James,negative,N/A,sales_inquiry,False,Bundles,CUST51594,AGENT9284,English,poor,yes,no
call_001102.json,1102,sales,2025-10-12,09:22:42,48.0,Robert,neutral,N/A,account,False,Bundles,CUST12904,AGENT8854,English,excellent,no,yes
call_001103.json,1103,account,2025-09-26,08:29:51,46.3,Sarah,neutral,True,service_quality,N/A,N/A,CUST39146,AGENT9623,English,good,yes,yes
call_001104.json,1104,account,2025-10-29,14:47:14,36.9,Robert,negative,True,device,N/A,N/A,CUST90716,AGENT6177,English,poor,no,yes
call_001105.json,1105,retention,2025-08-15,13:59:38,44.5,Lisa,negative,True,sales_inquiry,N/A,N/A,CUST26568,AGENT8309,English,good,no,no
call_001106.json,1106,technical,2025-08-28,11:38:28,43.1,Emily,neutral,False,technical_support,N/A,N/A,CUST91287,AGENT6865,English,fair,yes,no
call_001107.json,1107,retention,2025-08-18,12:14:01,43.4,Lisa,negative,False,device,N/A,N/A,CUST86415,AGENT8637,English,good,no,no
call_001108.json,1108,billing,2025-09-02,09:21:56,41.8,Jennifer,neutral,False,sales_inquiry,N/A,N/A,CUST26068,AGENT7613,English,good,yes,no
call_001109.json,1109,sales,2025-09-11,17:40:40,46.7,Emily,neutral,N/A,device,True,TV Package,CUST26509,AGENT5221,English,poor,no,no
call_001110.json,1110,technical,2025-09-26,13:33:11,37.0,Sarah,negative,True,device,N/A,N/A,CUST18678,AGENT2855,English,fair,yes,no
call_001111.json,1111,support,2025-08-25,09:18:37,46.0,Sarah,neutral,True,inquiry,N/A,N/A,CUST97624,AGENT6868,English,poor,no,yes
call_001112.json,1112,sales,2025-08-29,10:40:01,45.9,Mike,negative,N/A,sales_inquiry,False,Broadband,CUST13017,AGENT5501,English,good,no,yes
call_001113.json,1113,account,2025-10-30,14:35:48,41.4,Jennifer,positive,True,connectivity,N/A,N/A,CUST92322,AGENT7361,English,excellent,yes,yes
call_001114.json,1114,billing,2025-10-30,15:38:47,39.4,Sarah,positive,False,billing,N/A,N/A,CUST88160,AGENT7208,English,excellent,yes,yes
call_001115.json,1115,technical,2025-11-02,08:54:37,42.3,Lisa,positive,True,sales_inquiry,N/A,N/A,CUST14374,AGENT2909,English,fair,yes,no
call_001116.json,1116,sales,2025-08-19,17:04:44,48.8,Sarah,neutral,N/A,sales_inquiry,True,Broadband,CUST62478,AGENT9152,English,poor,yes,no
call_001117.json,1117,sales,2025-08-13,12:33:22,45.0,Mike,negative,N/A,account,True,Device,CUST18067,AGENT8486,English,fair,no,yes
call_001118.json,1118,general,2025-10-19,13:20:56,40.8,David,neutral,False,account,N/A,N/A,CUST84997,AGENT7310,English,good,no,no
call_001119.json,1119,technical,2025-09-18,09:08:07,38.2,Mike,neutral,False,sales_inquiry,N/A,N/A,CUST64123,AGENT5891,English,excellent,yes,yes
call_001120.json,1120,support,2025-10-06,10:33:41,45.4,Mike,positive,True,billing,N/A,N/A,CUST67146,AGENT9903,English,good,no,yes
call_001121.json,1121,billing,2025-10-24,16:19:09,47.0,James,neutral,True,service_quality,N/A,N/A,CUST78746,AGENT8856,English,good,yes,yes
call_001122.json,1122,support,2025-10-04,14:19:53,39.8,Jennifer,negative,False,service_quality,N/A,N/A,CUST34237,AGENT2370,English,fair,yes,no
call_001123.json,1123,retention,2025-10-03,17:39:24,44.4,James,negative,False,retention,N/A,N/A,CUST32006,AGENT8327,English,poor,yes,yes
call_001124.json,1124,account,2025-10-26,14:57:04,39.0,Emily,negative,True,sales_inquiry,N/A,N/A,CUST63230,AGENT8727,English,fair,no,no
call_001125.json,1125,account,2025-10-05,15:41:35,45.8,James,positive,False,retention,N/A,N/A,CUST55402,AGENT1422,English,excellent,no,no
call_001126.json,1126,retention,2025-08-19,11:18:52,44.9,Mike,positive,False,retention,N/A,N/A,CUST70771,AGENT5722,English,poor,no,no
call_001127.json,1127,billing,2025-11-07,09:31:12,46.8,Jennifer,neutral,False,billing,N/A,N/A,CUST44365,AGENT2709,English,good,no,yes
call_001128.json,1128,billing,2025-10-31,08:26:18,39.6,Jennifer,positive,False,inquiry,N/A,N/A,CUST63191,AGENT1687,English,poor,yes,no
call_001129.json,1129,billing,2025-09-28,16:33:16,48.0,Jennifer,negative,False,service_quality,N/A,N/A,CUST97745,AGENT6754,English,good,yes,no
call_001130.json,1130,billing,2025-08-15,11:17:57,42.1,Lisa,positive,False,device,N/A,N/A,CUST33526,AGENT1537,English,poor,yes,no
call_001131.json,1131,sales,2025-10-19,10:13:29,46.2,Mike,negative,N/A,retention,False,Broadband,CUST53964,AGENT1724,English,fair,no,yes
call_001132.json,1132,technical,2025-08-23,14:42:48,40.3,David,negative,True,technical_support,N/A,N/A,CUST44542,AGENT5812,English,excellent,yes,no
call_001133.json,1133,sales,2025-10-31,09:04:52,42.7,James,neutral,N/A,retention,True,TV Package,CUST76673,AGENT6517,English,excellent,yes,no
call_001134.json,1134,account,2025-10-10,12:03:32,44.2,Jennifer,negative,False,account,N/A,N/A,CUST35494,AGENT8731,English,good,no,yes
call_001135.json,1135,billing,2025-10-04,15:52:11,45.7,Jennifer,neutral,True,retention,N/A,N/A,CUST84545,AGENT4730,English,good,yes,no
call_001136.json,1136,retention,2025-09-06,08:38:34,43.8,Lisa,negative,True,complaint,N/A,N/A,CUST18178,AGENT5305,English,excellent,yes,yes
call_001137.json,1137,technical,2025-08-12,09:27:00,40.8,Jennifer,neutral,False,complaint,N/A,N/A,CUST62295,AGENT3842,English,fair,no,yes
call_001138.json,1138,sales,2025-08-16,16:21:57,46.9,David,negative,N/A,billing,True,Add-on Service,CUST59573,AGENT8505,English,poor,no,no
call_001139.json,1139,account,2025-09-11,15:48:17,43.1,Mike,negative,False,service_quality,N/A,N/A,CUST29387,AGENT3967,English,good,yes,yes
call_001140.json,1140,retention,2025-09-16,11:43:45,39.4,Lisa,positive,False,service_quality,N/A,N/A,CUST39513,AGENT2072,English,poor,yes,yes
call_001141.json,1141,technical,2025-08-15,16:26:36,44.0,David,positive,True,billing,N/A,N/A,CUST83949,AGENT9425,English,excellent,no,yes
call_001142.json,1142,billing,2025-09-23,11:51:04,44.5,Lisa,negative,False,device,N/A,N/A,CUST24158,AGENT8428,English,fair,yes,no
call_001143.json,1143,account,2025-09-28,13:51:00,39.5,James,positive,False,service_quality,N/A,N/A,CUST61261,AGENT2684,English,poor,yes,no
call_001144.json,1144,retention,2025-10-14,10:39:39,47.9,David,negative,False,sales_inquiry,N/A,N/A,CUST73726,AGENT9384,English,good,no,yes
call_001145.json,1145,billing,2025-09-23,08:27:42,43.8,Robert,negative,False,inquiry,N/A,N/A,CUST78337,AGENT6519,English,good,no,no
call_001146.json,1146,sales,2025-09-23,10:47:42,45.7,Sarah,negative,N/A,retention,True,TV Package,CUST93442,AGENT8622,English,excellent,yes,no
call_001147.json,1147,billing,2025-09-05,10:36:09,37.4,James,neutral,False,device,N/A,N/A,CUST16900,AGENT3351,English,fair,yes,yes
call_001148.json,1148,account,2025-10-11,11:13:52,46.7,Sarah,positive,False,account,N/A,N/A,CUST93171,AGENT9913,English,fair,no,no
call_001149.json,1149,support,2025-08-11,15:07:35,46.3,Sarah,positive,True,device,N/A,N/A,CUST23090,AGENT9705,English,good,yes,no
call_001150.json,1150,retention,2025-09-16,12:17:42,42.8,Sarah,neutral,True,billing,N/A,N/A,CUST19110,AGENT4100,English,fair,no,no
call_001151.json,1151,retention,2025-09-09,11:14:13,43.3,Jennifer,negative,True,complaint,N/A,N/A,CUST34158,AGENT8285,English,poor,no,yes
call_001152.json,1152,general,2025-09-11,08:12:43,41.4,Lisa,negative,False,device,N/A,N/A,CUST32290,AGENT2682,English,poor,no,no
call_001153.json,1153,account,2025-09-07,17:27:49,43.5,Sarah,positive,True,account,N/A,N/A,CUST37243,AGENT1378,English,good,yes,no
call_001154.json,1154,support,2025-10-14,15:27:54,46.5,James,neutral,False,account,N/A,N/A,CUST69225,AGENT3873,English,fair,no,no
call_001155.json,1155,general,2025-11-09,12:55:10,39.9,Robert,negative,False,sales_inquiry,N/A,N/A,CUST44385,AGENT7191,English,poor,no,yes
call_001156.json,1156,general,2025-09-22,11:20:46,44.3,Sarah,neutral,True,billing,N/A,N/A,CUST48488,AGENT9380,English,poor,no,no
call_001157.json,1157,retention,2025-08-28,08:04:35,46.7,Mike,neutral,True,billing,N/A,N/A,CUST75082,AGENT5946,English,poor,yes,yes
call_001158.json,1158,support,2025-10-02,10:01:43,39.4,Mike,neutral,False,complaint,N/A,N/A,CUST48588,AGENT2471,English,good,no,no
call_001159.json,1159,billing,2025-08-25,13:49:50,40.0,Sarah,neutral,False,technical_support,N/A,N/A,CUST87066,AGENT6971,English,good,no,no
call_001160.json,1160,retention,2025-10-07,17:16:56,45.3,Sarah,negative,True,account,N/A,N/A,CUST83723,AGENT6670,English,poor,yes,yes
call_001161.json,1161,technical,2025-10-28,10:31:32,37.7,Robert,negative,False,retention,N/A,N/A,CUST88865,AGENT7819,English,good,yes,no
call_001162.json,1162,general,2025-08-26,08:00:45,40.2,Sarah,negative,True,device,N/A,N/A,CUST77005,AGENT5827,English,good,yes,no
call_001163.json,1163,general,2025-08-23,15:39:26,42.6,Mike,neutral,True,complaint,N/A,N/A,CUST58236,AGENT5714,English,poor,yes,yes
call_001164.json,1164,support,2025-08-27,13:01:37,41.4,Emily,neutral,True,device,N/A,N/A,CUST83848,AGENT2353,English,fair,no,no
call_001165.json,1165,billing,2025-10-20,13:08:45,48.7,Lisa,negative,False,complaint,N/A,N/A,CUST76952,AGENT9751,English,poor,no,no
call_001166.json,1166,billing,2025-09-03,11:17:48,42.3,Sarah,negative,True,billing,N/A,N/A,CUST34384,AGENT5718,English,poor,yes,yes
call_001167.json,1167,sales,2025-09-23,09:46:03,46.2,James,positive,N/A,complaint,True,Mobile Plan,CUST78592,AGENT6679,English,excellent,yes,yes
call_001168.json,1168,general,2025-11-05,08:39:41,43.8,Lisa,positive,True,billing,N/A,N/A,CUST99219,AGENT8529,English,good,yes,no
call_001169.json,1169,sales,2025-08-17,10:30:48,45.0,David,positive,N/A,device,False,Device,CUST46828,AGENT5765,English,fair,yes,yes
call_001170.json,1170,technical,2025-09-23,09:01:02,41.7,Emily,negative,True,connectivity,N/A,N/A,CUST38259,AGENT7323,English,poor,no,no
call_001171.json,1171,general,2025-10-26,09:08:38,40.3,Lisa,positive,True,complaint,N/A,N/A,CUST14100,AGENT4368,English,excellent,yes,yes
call_001172.json,1172,technical,2025-10-14,15:10:16,43.6,Jennifer,positive,False,sales_inquiry,N/A,N/A,CUST65592,AGENT8403,English,poor,yes,yes
call_001173.json,1173,technical,2025-10-12,09:06:27,40.4,James,neutral,False,connectivity,N/A,N/A,CUST26103,AGENT6701,English,poor,no,yes
call_001174.json,1174,account,2025-09-09,12:08:22,45.6,Robert,positive,True,service_quality,N/A,N/A,CUST31236,AGENT1947,English,fair,yes,no
call_001175.json,1175,account,2025-08-15,10:51:18,45.7,Jennifer,neutral,False,sales_inquiry,N/A,N/A,CUST73220,AGENT2163,English,good,no,no
call_001176.json,1176,sales,2025-10-20,17:53:42,39.3,David,neutral,N/A,service_quality,True,Device,CUST19303,AGENT1939,English,good,no,no
call_001177.json,1177,billing,2025-08-23,10:31:19,47.3,Sarah,neutral,False,sales_inquiry,N/A,N/A,CUST16200,AGENT2381,English,excellent,yes,no
call_001178.json,1178,retention,2025-09-20,16:53:13,40.0,James,neutral,True,inquiry,N/A,N/A,CUST15483,AGENT6220,English,excellent,yes,yes
call_001179.json,1179,general,2025-08-26,13:32:40,41.7,Mike,negative,False,sales_inquiry,N/A,N/A,CUST25930,AGENT8088,English,poor,yes,yes
call_001180.json,1180,support,2025-10-09,13:11:14,47.6,James,positive,False,billing,N/A,N/A,CUST96437,AGENT8584,English,fair,no,no
call_001181.json,1181,technical,2025-09-17,14:55:28,37.2,Mike,negative,True,sales_inquiry,N/A,N/A,CUST32889,AGENT7198,English,excellent,yes,no
call_001182.json,1182,retention,2025-09-11,11:09:59,47.6,Lisa,negative,False,device,N/A,N/A,CUST71399,AGENT7186,English,poor,no,no
call_001183.json,1183,general,2025-09-28,11:13:22,38.1,Lisa,positive,True,sales_inquiry,N/A,N/A,CUST64687,AGENT9432,English,good,yes,no
call_001184.json,1184,general,2025-10-09,17:17:10,42.3,Robert,neutral,True,complaint,N/A,N/A,CUST19608,AGENT2853,English,fair,no,no
call_001185.json,1185,billing,2025-08-29,12:09:28,37.8,Sarah,negative,True,sales_inquiry,N/A,N/A,CUST92379,AGENT4091,English,excellent,yes,no
call_001186.json,1186,general,2025-09-06,09:26:31,42.2,David,positive,True,service_quality,N/A,N/A,CUST27611,AGENT9850,English,fair,no,yes
call_001187.json,1187,billing,2025-09-10,15:33:20,44.0,Lisa,negative,True,service_quality,N/A,N/A,CUST58727,AGENT4420,English,excellent,no,no
call_001188.json,1188,retention,2025-09-08,08:07:14,48.0,Emily,neutral,False,billing,N/A,N/A,CUST25331,AGENT2024,English,poor,no,yes
call_001189.json,1189,technical,2025-10-20,15:13:39,44.1,David,negative,True,sales_inquiry,N/A,N/A,CUST46781,AGENT4262,English,good,yes,no
call_001190.json,1190,support,2025-08-28,11:13:06,42.2,Jennifer,positive,False,billing,N/A,N/A,CUST21423,AGENT6240,English,poor,no,no
call_001191.json,1191,support,2025-09-29,12:19:59,46.4,Jennifer,neutral,True,account,N/A,N/A,CUST13886,AGENT1065,English,poor,no,no
call_001192.json,1192,general,2025-11-04,14:36:41,44.9,James,negative,False,technical_support,N/A,N/A,CUST12527,AGENT9447,English,fair,yes,no
call_001193.json,1193,support,2025-10-13,17:40:41,42.2,Sarah,neutral,True,device,N/A,N/A,CUST72489,AGENT2330,English,excellent,yes,yes
call_001194.json,1194,account,2025-09-08,11:04:13,42.1,James,negative,True,billing,N/A,N/A,CUST90516,AGENT8551,English,fair,yes,yes
call_001195.json,1195,sales,2025-10-11,13:01:12,41.7,Robert,positive,N/A,account,True,Bundles,CUST47126,AGENT7590,English,excellent,no,no
call_001196.json,1196,account,2025-09-01,14:20:44,42.6,Emily,negative,False,sales_inquiry,N/A,N/A,CUST91219,AGENT8025,English,good,no,no
call_001197.json,1197,billing,2025-08-14,15:29:16,48.0,James,neutral,False,service_quality,N/A,N/A,CUST22446,AGENT1548,English,fair,yes,no
call_001198.json,1198,support,2025-08-19,17:29:33,46.9,Mike,negative,True,complaint,N/A,N/A,CUST77107,AGENT5989,English,fair,no,no
call_001199.json,1199,technical,2025-09-28,08:41:14,45.3,James,positive,False,connectivity,N/A,N/A,CUST51530,AGENT3290,English,fair,yes,yes
call_001200.json,1200,billing,2025-08-29,15:26:31,41.4,Jennifer,positive,False,sales_inquiry,N/A,N/A,CUST29967,AGENT2860,English,good,no,no
call_001201.json,1201,retention,2025-10-09,15:46:15,49.4,Robert,neutral,True,account,N/A,N/A,CUST20174,AGENT4351,English,fair,yes,no
call_001202.json,1202,support,2025-09-17,11:05:14,50.5,Lisa,negative,True,device,N/A,N/A,CUST45895,AGENT1989,English,fair,no,yes
call_001203.json,1203,account,2025-09-07,14:46:47,42.4,Emily,negative,False,retention,N/A,N/A,CUST10136,AGENT9019,English,excellent,yes,yes
call_001204.json,1204,sales,2025-08-27,10:10:24,41.9,James,negative,N/A,complaint,False,Device,CUST62777,AGENT9211,English,poor,yes,yes
call_001205.json,1205,technical,2025-11-09,17:17:53,37.4,Robert,neutral,True,technical_support,N/A,N/A,CUST58479,AGENT8266,English,good,yes,no
call_001206.json,1206,general,2025-10-15,11:33:28,46.3,Jennifer,negative,False,sales_inquiry,N/A,N/A,CUST82602,AGENT9394,English,good,no,yes
call_001207.json,1207,billing,2025-10-18,17:58:53,40.4,Mike,neutral,False,inquiry,N/A,N/A,CUST55989,AGENT1942,English,poor,no,yes
call_001208.json,1208,retention,2025-10-23,14:07:03,49.6,Jennifer,neutral,True,account,N/A,N/A,CUST41668,AGENT3480,English,fair,no,no
call_001209.json,1209,sales,2025-11-08,08:37:39,47.1,Emily,neutral,N/A,inquiry,True,Device,CUST76972,AGENT8024,English,poor,yes,no
call_001210.json,1210,retention,2025-10-30,13:59:15,43.9,Robert,negative,False,account,N/A,N/A,CUST14474,AGENT1171,English,good,no,yes
call_001211.json,1211,sales,2025-08-23,17:43:05,39.3,James,neutral,N/A,technical_support,False,Add-on Service,CUST57965,AGENT9679,English,fair,yes,yes
call_001212.json,1212,general,2025-08-17,14:38:23,50.3,Jennifer,neutral,False,billing,N/A,N/A,CUST11706,AGENT8067,English,good,no,yes
call_001213.json,1213,retention,2025-10-16,09:36:06,45.5,Mike,positive,False,device,N/A,N/A,CUST95539,AGENT7691,English,excellent,no,no
call_001214.json,1214,retention,2025-10-01,12:40:25,48.9,Emily,neutral,False,billing,N/A,N/A,CUST57279,AGENT1172,English,excellent,yes,yes
call_001215.json,1215,billing,2025-08-29,14:51:54,45.5,Sarah,neutral,True,connectivity,N/A,N/A,CUST87658,AGENT3043,English,excellent,yes,no
call_001216.json,1216,technical,2025-09-02,08:13:19,39.7,Lisa,neutral,False,sales_inquiry,N/A,N/A,CUST38425,AGENT4212,English,good,no,no
call_001217.json,1217,retention,2025-09-12,17:58:45,43.5,Jennifer,neutral,True,service_quality,N/A,N/A,CUST91162,AGENT2746,English,fair,yes,no
call_001218.json,1218,retention,2025-10-24,11:57:51,45.2,Mike,neutral,False,complaint,N/A,N/A,CUST23406,AGENT8010,English,good,yes,no
call_001219.json,1219,technical,2025-10-01,15:53:36,45.4,Lisa,negative,True,account,N/A,N/A,CUST68407,AGENT3798,English,good,yes,yes
call_001220.json,1220,technical,2025-11-02,14:07:32,43.3,Emily,positive,True,account,N/A,N/A,CUST47901,AGENT5301,English,good,no,yes
call_001221.json,1221,support,2025-10-28,12:27:43,46.2,Sarah,negative,False,billing,N/A,N/A,CUST59754,AGENT5895,English,excellent,no,no
call_001222.json,1222,sales,2025-09-20,14:46:04,47.5,David,neutral,N/A,complaint,True,TV Package,CUST16502,AGENT9767,English,fair,yes,yes
call_001223.json,1223,technical,2025-10-23,15:11:10,42.8,Lisa,negative,False,account,N/A,N/A,CUST75043,AGENT4636,English,poor,no,yes
call_001224.json,1224,billing,2025-11-02,14:52:03,40.4,David,positive,True,connectivity,N/A,N/A,CUST89962,AGENT8510,English,good,no,no
call_001225.json,1225,support,2025-08-30,17:10:09,49.9,Robert,positive,False,technical_support,N/A,N/A,CUST18361,AGENT8906,English,fair,no,no
call_001226.json,1226,sales,2025-09-12,12:36:32,45.4,Lisa,negative,N/A,complaint,True,Broadband,CUST92405,AGENT4785,English,poor,yes,yes
call_001227.json,1227,billing,2025-10-27,10:13:37,39.1,Jennifer,neutral,True,technical_support,N/A,N/A,CUST57630,AGENT2746,English,good,yes,no
call_001228.json,1228,account,2025-08-24,09:13:11,44.2,David,positive,False,sales_inquiry,N/A,N/A,CUST80350,AGENT5890,English,good,yes,yes
call_001229.json,1229,retention,2025-08-22,17:48:39,45.5,Emily,positive,False,complaint,N/A,N/A,CUST66831,AGENT9336,English,excellent,no,yes
call_001230.json,1230,technical,2025-10-14,11:10:56,44.6,Emily,neutral,True,retention,N/A,N/A,CUST14490,AGENT3139,English,poor,no,no
call_001231.json,1231,account,2025-10-14,08:42:49,41.5,Emily,negative,True,device,N/A,N/A,CUST70417,AGENT6415,English,poor,yes,no
call_001232.json,1232,account,2025-08-22,17:07:20,42.3,Emily,negative,False,billing,N/A,N/A,CUST49581,AGENT2701,English,fair,yes,no
call_001233.json,1233,general,2025-10-30,15:18:45,44.8,Sarah,negative,False,service_quality,N/A,N/A,CUST28118,AGENT7019,English,good,no,no
call_001234.json,1234,general,2025-10-10,09:28:03,46.9,Jennifer,neutral,False,device,N/A,N/A,CUST97911,AGENT6739,English,good,yes,no
call_001235.json,1235,account,2025-09-25,09:38:26,43.3,James,positive,True,complaint,N/A,N/A,CUST39727,AGENT5762,English,fair,yes,yes
call_001236.json,1236,technical,2025-09-29,11:53:19,46.0,Emily,positive,True,complaint,N/A,N/A,CUST96500,AGENT6259,English,good,no,yes
call_001237.json,1237,retention,2025-09-07,08:12:41,42.8,Lisa,negative,True,service_quality,N/A,N/A,CUST84858,AGENT2884,English,fair,yes,yes
call_001238.json,1238,retention,2025-10-29,11:13:14,46.2,Robert,positive,False,device,N/A,N/A,CUST73987,AGENT3209,English,excellent,no,yes
call_001239.json,1239,sales,2025-10-30,08:36:58,47.6,Emily,negative,N/A,sales_inquiry,False,Device,CUST60139,AGENT2145,English,fair,yes,yes
call_001240.json,1240,sales,2025-11-05,15:09:09,45.7,Robert,neutral,N/A,account,True,Mobile Plan,CUST15991,AGENT4353,English,good,no,yes
call_001241.json,1241,sales,2025-11-06,14:09:52,49.8,David,negative,N/A,connectivity,True,Broadband,CUST60085,AGENT9648,English,excellent,no,no
call_001242.json,1242,general,2025-09-27,08:55:18,39.7,Mike,negative,True,service_quality,N/A,N/A,CUST41332,AGENT3798,English,poor,yes,yes
call_001243.json,1243,account,2025-08-16,12:04:02,40.9,Sarah,positive,False,account,N/A,N/A,CUST72368,AGENT7732,English,good,yes,no
call_001244.json,1244,general,2025-09-27,16:49:54,47.3,Robert,negative,False,technical_support,N/A,N/A,CUST99803,AGENT2978,English,excellent,no,yes
call_001245.json,1245,support,2025-09-11,16:49:43,41.7,Sarah,positive,False,retention,N/A,N/A,CUST21748,AGENT9933,English,excellent,yes,yes
call_001246.json,1246,billing,2025-08-21,17:18:09,38.6,James,negative,False,technical_support,N/A,N/A,CUST83743,AGENT7761,English,good,no,yes
call_001247.json,1247,general,2025-10-24,16:19:49,40.1,Sarah,positive,False,complaint,N/A,N/A,CUST19287,AGENT9386,English,excellent,no,no
call_001248.json,1248,account,2025-09-14,08:44:51,40.8,Jennifer,positive,True,sales_inquiry,N/A,N/A,CUST65506,AGENT9634,English,poor,yes,no
call_001249.json,1249,sales,2025-09-12,09:05:52,41.8,Mike,negative,N/A,billing,True,Bundles,CUST28395,AGENT1638,English,poor,yes,yes
call_001250.json,1250,account,2025-10-16,08:52:16,47.0,Sarah,negative,False,account,N/A,N/A,CUST46734,AGENT3376,English,good,no,no
call_001251.json,1251,sales,2025-09-11,17:36:00,44.9,Jennifer,positive,N/A,service_quality,False,Mobile Plan,CUST61237,AGENT4160,English,poor,yes,yes
call_001252.json,1252,account,2025-09-01,09:42:40,45.1,David,negative,False,service_quality,N/A,N/A,CUST22620,AGENT3265,English,fair,no,yes
call_001253.json,1253,general,2025-08-22,16:54:19,40.4,James,neutral,True,account,N/A,N/A,CUST82365,AGENT3858,English,excellent,no,yes
call_001254.json,1254,billing,2025-09-21,16:26:06,47.8,Emily,positive,False,retention,N/A,N/A,CUST70358,AGENT4083,English,excellent,no,yes
call_001255.json,1255,account,2025-10-02,12:04:22,42.7,Mike,negative,False,sales_inquiry,N/A,N/A,CUST60100,AGENT4903,English,excellent,no,no
call_001256.json,1256,sales,2025-09-11,15:58:23,40.2,James,neutral,N/A,sales_inquiry,False,Add-on Service,CUST74426,AGENT8796,English,fair,no,no
call_001257.json,1257,general,2025-08-18,17:42:35,36.9,Robert,positive,False,technical_support,N/A,N/A,CUST21953,AGENT7529,English,fair,yes,yes
call_001258.json,1258,retention,2025-09-04,14:28:42,45.9,James,positive,True,service_quality,N/A,N/A,CUST32900,AGENT1150,English,fair,yes,no
call_001259.json,1259,technical,2025-10-27,15:00:51,42.7,Lisa,neutral,True,technical_support,N/A,N/A,CUST84274,AGENT4881,English,poor,no,yes
call_001260.json,1260,support,2025-08-25,16:03:02,41.5,Robert,neutral,False,complaint,N/A,N/A,CUST43294,AGENT8255,English,fair,no,no
call_001261.json,1261,technical,2025-09-10,09:57:41,46.9,James,positive,True,account,N/A,N/A,CUST71110,AGENT1873,English,good,no,no
call_001262.json,1262,technical,2025-11-04,17:11:29,36.5,Lisa,neutral,False,service_quality,N/A,N/A,CUST86796,AGENT5025,English,excellent,yes,yes
call_001263.json,1263,sales,2025-10-04,11:10:27,42.5,Jennifer,positive,N/A,retention,True,Mobile Plan,CUST43631,AGENT9715,English,fair,no,no
call_001264.json,1264,retention,2025-09-24,16:32:39,38.4,David,positive,False,complaint,N/A,N/A,CUST35617,AGENT3759,English,good,yes,no
call_001265.json,1265,account,2025-09-08,11:07:43,41.1,Mike,neutral,False,connectivity,N/A,N/A,CUST27107,AGENT5890,English,good,no,no
call_001266.json,1266,billing,2025-09-14,10:59:54,44.6,Emily,positive,True,complaint,N/A,N/A,CUST81742,AGENT1508,English,poor,yes,no
call_001267.json,1267,technical,2025-11-02,13:15:08,45.4,Lisa,negative,False,device,N/A,N/A,CUST15572,AGENT9876,English,good,no,no
call_001268.json,1268,general,2025-09-16,08:11:29,37.7,Sarah,negative,True,account,N/A,N/A,CUST25875,AGENT7958,English,excellent,yes,no
call_001269.json,1269,support,2025-11-09,08:53:44,52.0,Jennifer,negative,False,billing,N/A,N/A,CUST37751,AGENT8267,English,fair,yes,no
call_001270.json,1270,account,2025-11-03,08:01:56,43.4,Lisa,neutral,True,technical_support,N/A,N/A,CUST88440,AGENT2413,English,excellent,no,yes
call_001271.json,1271,retention,2025-08-31,10:12:31,46.3,Lisa,neutral,False,connectivity,N/A,N/A,CUST97201,AGENT9806,English,fair,no,no
call_001272.json,1272,technical,2025-10-17,15:36:14,39.2,Robert,positive,True,billing,N/A,N/A,CUST92185,AGENT1623,English,good,no,yes
call_001273.json,1273,retention,2025-08-13,14:12:07,44.9,James,neutral,True,service_quality,N/A,N/A,CUST85792,AGENT3205,English,poor,yes,no
call_001274.json,1274,support,2025-11-04,16:33:22,44.5,James,neutral,True,account,N/A,N/A,CUST48045,AGENT9951,English,good,yes,yes
call_001275.json,1275,technical,2025-08-21,17:04:32,43.6,Jennifer,neutral,False,service_quality,N/A,N/A,CUST93733,AGENT9658,English,excellent,yes,yes
call_001276.json,1276,support,2025-09-04,12:27:35,49.5,Sarah,positive,True,inquiry,N/A,N/A,CUST22931,AGENT7116,English,good,yes,no
call_001277.json,1277,billing,2025-08-28,17:55:10,46.4,James,neutral,True,retention,N/A,N/A,CUST69377,AGENT1439,English,poor,no,no
call_001278.json,1278,technical,2025-09-06,14:52:21,45.7,Lisa,negative,True,retention,N/A,N/A,CUST16841,AGENT8319,English,good,no,no
call_001279.json,1279,general,2025-11-05,15:38:46,44.8,Emily,positive,True,inquiry,N/A,N/A,CUST18969,AGENT1166,English,poor,yes,yes
